,id,carat,x,y,z,price,cut_encoded,color_encoded,clarity_encoded
29893,29893,0.3913030689080766,0.3498626376982605,0.404396148534195,0.46868255871900605,8.696,2,3,6
29894,29894,2.289859755484742,1.6629093474771828,1.6274954745181802,1.7295190167434933,9.028,2,6,2
29895,29895,-0.03903644671596779,-0.025293565095717296,0.04466105265655276,0.1063732317004755,8.19,4,3,6
29896,29896,-0.8997154779640563,-0.9274549099098067,-0.8996435740222591,-0.9515700031936337,6.877,2,2,5
29897,29897,1.074783476075676,0.8858000702610856,0.818091508793484,0.9904079896256899,8.402,4,4,3
29898,29898,-0.5959464081117898,-0.5344341260304017,-0.5219217233507344,-0.5312911838521382,7.269,2,4,3
29899,29899,-0.8490872996553454,-0.8917257477389516,-0.845683309640613,-0.8936005108706688,7.166,3,2,6
29900,29900,3.1758528758871862,2.109523874612871,2.068170966968292,1.9613969860353517,9.534,3,5,3
29901,29901,-1.0769141020445452,-1.1775590451057922,-1.2144117829151968,-1.183447972485493,6.879,2,1,4
29902,29902,1.0494693869213205,0.805409455376662,0.8540650183812483,1.019392735787173,8.372,4,6,5
29903,29903,-1.1022281911989007,-1.1775590451057922,-1.2144117829151968,-1.2414174648084577,6.596,2,0,2
29904,29904,1.986090685632476,1.4931958271656218,1.53756170054877,1.4396715551286685,9.625,2,3,7
29905,29905,-1.026285923735834,-1.0882361396786548,-1.1244780089457858,-1.1544632263240104,6.863,3,1,5
29906,29906,-1.0769141020445452,-1.159694464020365,-1.1874316507243734,-1.168955599404752,6.579,2,3,5
29907,29907,-0.01372235756161222,0.07296163087413354,0.11660807183208136,0.09188085861973458,8.124,2,1,5
29908,29908,-0.5959464081117898,-0.5344341260304017,-0.4949415911599117,-0.5167988107713967,7.536,4,3,7
29909,29909,0.5431876038342097,0.4838469958389664,0.4403696581219593,0.6570834087686425,8.402,1,4,4
29910,29910,-0.08966462502467892,0.010435597075137769,0.053654430053493636,0.019418993216028083,7.685,2,4,4
29911,29911,-0.11497871417903449,-0.23073624757813413,-0.40500781719050055,0.45419018563826513,7.436,0,0,3
29912,29912,-0.697202764729212,-0.6058924503721119,-0.6208488747170864,-0.7196920339017739,7.126,3,4,4
29913,29913,1.3279243676192318,1.0912427527435025,1.0788994533047749,1.077362228110138,8.8,2,4,2
29914,29914,0.8975848519951877,0.8679354891756585,0.9260120375567769,0.6860681549301243,8.779,4,4,7
29915,29915,0.6697580496059876,0.6535605161505281,0.6921842252363093,0.49766730488048855,8.566,4,0,3
29916,29916,-0.01372235756161222,0.1086907930449886,0.053654430053493636,0.07738848553899302,8.228,2,0,4
29917,29917,1.935462507323765,1.3681437595676287,1.330714020419125,1.5845952859360803,9.156,1,5,6
29918,29918,1.9101484181694093,1.4217375028239116,1.4746080587701822,1.4251791820479263,9.098,4,4,5
29919,29919,2.1379752205586096,1.564654151507332,1.6274954745181802,1.5266257936131153,9.104,4,1,3
29920,29920,1.201353921847454,0.9393938135173687,0.917018660159836,1.033885108867914,8.512,2,1,3
29921,29921,0.644443960451632,0.6267636445223866,0.5303034320913704,0.62809866260716,8.681,2,3,5
29922,29922,0.8722707628408322,0.8590031986329449,0.8090981313965431,0.7730223934145724,8.475,3,3,3
29923,29923,-0.11497871417903449,-0.025293565095717296,-0.08124623090062269,-0.024058126026195302,7.835,3,2,2
29924,29924,-0.08966462502467892,0.04616475924599284,0.0986213170381988,0.019418993216028083,8.505,2,2,6
29925,29925,-0.11497871417903449,0.0550970497887064,0.026674297862670213,-0.08202761834916024,7.499,3,2,3
29926,29926,0.365988979753721,0.4034563809545427,0.4313762807250184,0.3962206933153002,8.488,2,2,5
29927,29927,-0.5706323189574342,-0.5255018354876883,-0.4949415911599117,-0.5167988107713967,7.632,2,3,6
29928,29928,0.41661715806243216,0.3587949282409741,0.4313762807250184,0.4396978125575236,8.468,4,1,5
29929,29929,-0.08966462502467892,-0.105684179980141,-0.1441998726792096,0.04840373937751055,7.763,1,2,2
29930,29930,-0.5706323189574342,-0.5255018354876883,-0.4769548363660292,-0.4878140646099142,7.477,2,2,4
29931,29931,-0.49469005149436746,-0.35578831517612647,-0.3150740432210902,-0.4588293184484317,7.649,2,5,1
29932,29932,-0.06435053587032336,0.019367887617851336,0.04466105265655276,0.04840373937751055,7.991,2,0,2
29933,29933,1.1000975652300318,0.7786125837485205,0.7011776026332502,1.033885108867914,8.451,1,3,2
29934,29934,-1.1022281911989007,-1.2668819505329303,-1.2953521794876663,-1.2124327186469754,6.286,3,5,2
29935,29935,-0.8997154779640563,-0.9274549099098067,-0.8996435740222591,-0.9080928839514097,7.025,2,2,6
29936,29936,0.644443960451632,0.7250188404922383,0.6741974704424276,0.45419018563826513,8.788,3,3,4
29937,29937,-1.0769141020445452,-1.1775590451057922,-1.205418405518256,-1.1254784801625286,6.474,3,4,5
29938,29938,-0.5706323189574342,-0.4808403827741188,-0.5578952329384986,-0.38636745304472586,7.48,4,1,5
29939,29939,-1.1275422803532562,-1.275814241075644,-1.2413919151060204,-1.2704022109699402,6.542,2,2,7
29940,29940,0.6697580496059876,0.7696802932058069,0.7011776026332502,0.46868255871900605,8.744,3,2,5
29941,29941,-0.08966462502467892,0.028300178160564904,0.04466105265655276,-0.009565752945454387,8.155,2,2,4
29942,29942,-0.39343369487694546,-0.2932622813771299,-0.33306079801497196,-0.25593609531805506,7.855,3,1,5
29943,29943,0.41661715806243216,0.3945240904118291,0.44936303551890094,0.4396978125575236,8.568,4,1,4
29944,29944,0.7457003170690543,0.6714250972359561,0.7191643574271328,0.7585300203338301,8.618,2,1,2
29945,29945,-1.1022281911989007,-1.2668819505329303,-1.2503852925029613,-1.168955599404752,6.299,1,4,4
29946,29946,0.08753399905581005,0.17121682684398518,0.242515355389256,0.14985035094269952,8.12,2,2,2
29947,29947,1.1507257435387428,0.9751229756882237,1.024939188923129,0.961423243464208,8.466,4,6,2
29948,29948,-0.6212604972661453,-0.5076372544022603,-0.5578952329384986,-0.5602759300136207,7.396,3,1,5
29949,29949,0.3913030689080766,0.546373029637963,0.5123166772974879,0.25129696250788786,8.351,3,2,5
29950,29950,1.2772961893105208,1.0376490094872195,1.0878928307017166,1.091854601190879,8.688,2,4,3
29951,29951,0.6950721387603431,0.6178313539796731,0.5662769416791347,0.7440376472530892,8.494,4,4,2
29952,29952,0.01159173159274335,0.1086907930449886,0.14358820402290398,0.09188085861973458,7.928,2,0,3
29953,29953,0.18879035567323205,0.3498626376982605,0.242515355389256,0.2947740817501119,7.961,2,2,3
29954,29954,2.062032953095543,1.5735864420500456,1.6095087197242979,1.5121334205323744,9.027,3,6,4
29955,29955,-0.5959464081117898,-0.552298707115829,-0.5758819877323812,-0.5312911838521382,7.416,3,3,4
29956,29956,-1.1022281911989007,-1.275814241075644,-1.2323985377090787,-1.2559098378891993,6.599,3,1,4
29957,29957,-0.49469005149436746,-0.4629758016886917,-0.4949415911599117,-0.3573827068832434,7.279,4,2,2
29958,29958,-0.11497871417903449,-0.052090436723858796,-0.018292589122034963,-0.03855049910693686,8.091,3,1,6
29959,29959,-1.2794268152793895,-1.55271524789977,-1.529179991808134,-1.560249672584765,6.184,4,0,7
29960,29960,0.821642584532121,0.7160865499495247,0.6831908478393685,0.7295452741723483,8.402,2,4,5
29961,29961,0.644443960451632,0.47491470529625285,0.41338952593113665,-0.5023064376906557,8.1,4,6,3
29962,29962,0.26473262313629875,0.31413347552740545,0.2784888649770203,0.3237588279115937,7.801,3,3,3
29963,29963,1.758263883243276,1.475331246080194,1.4116544169915946,1.2077935858368087,9.309,3,3,5
29964,29964,2.1886033988673206,1.618247894763614,1.5735352101365343,1.7005342705820101,9.171,2,5,2
29965,29965,0.8469566736864765,0.805409455376662,0.7731246218087788,0.7730223934145724,8.517,2,5,5
29966,29966,-1.0769141020445452,-1.1775590451057922,-1.1694448959304917,-1.168955599404752,6.593,2,3,7
29967,29967,-0.06435053587032336,0.06402934033141996,0.026674297862670213,-0.024058126026195302,7.945,3,1,5
29968,29968,1.9607765964781205,1.6093156042209005,1.5195749457548875,1.077362228110138,8.041,1,1,0
29969,29969,0.7203862279146988,0.5731699012661045,0.5392968094883113,0.7150529010916074,8.392,4,3,3
29970,29970,0.6950721387603431,0.635695935065101,0.5932570738699573,0.7150529010916074,8.642,3,1,5
29971,29971,2.4164302012565204,1.6629093474771828,1.7174292484875906,1.657057151339786,9.745,4,3,7
29972,29972,-0.5453182298030786,-0.4987049638595467,-0.539908478144617,-0.38636745304472586,7.425,4,1,5
29973,29973,-1.1275422803532562,-1.275814241075644,-1.3043455568846072,-1.2414174648084577,6.657,2,1,4
29974,29974,-0.11497871417903449,2.3506957192661417,2.3019987792887595,2.2947215668924006,9.827,2,4,2
29975,29975,0.3913030689080766,0.5106438674671079,0.41338952593113665,0.36723594715381774,8.054,3,5,4
29976,29976,2.6948851819544313,1.8415551583314582,1.8163563998539427,1.859950374470164,9.347,3,4,3
29977,29977,1.201353921847454,1.1448364959997848,1.1058795854955983,0.87446900497976,8.725,3,5,5
29978,29978,-0.01372235756161222,0.0550970497887064,0.035667675259611085,0.07738848553899302,7.602,3,1,3
29979,29979,-0.11497871417903449,-0.06102272726657236,-0.036279343915916716,-0.024058126026195302,7.577,2,6,5
29980,29980,1.3026102784648763,1.1627010770852126,1.1058795854955983,1.0483774819486549,8.6,3,4,3
29981,29981,-1.1022281911989007,-1.2132882072766473,-1.1964250281213145,-1.2269250917277168,6.733,2,2,6
29982,29982,-0.9503436562727674,-0.9363872004525211,-0.9805839705947293,-1.096493734001046,6.864,3,2,5
29983,29983,-1.026285923735834,-1.070371558593227,-1.1244780089457858,-1.0675089878395636,6.535,2,4,5
29984,29984,-0.5959464081117898,-0.552298707115829,-0.584875365129322,-0.5023064376906557,7.485,2,1,5
29985,29985,-0.7984591213466342,-0.8202674233972423,-0.7827296678620254,-0.7486767800632564,6.69,4,2,5
29986,29986,0.6697580496059876,0.7250188404922383,0.6921842252363093,0.5411444241227126,8.557,3,3,2
29987,29987,0.7457003170690543,0.6892896783213832,0.7101709800301911,0.7005605280108652,8.918,2,3,4
29988,29988,0.644443960451632,0.6714250972359561,0.5932570738699573,0.62809866260716,8.796,3,2,5
29989,29989,-1.026285923735834,-1.159694464020365,-1.1244780089457858,-1.0095394955165986,6.103,1,5,2
29990,29990,-0.8744013888097008,-0.9095903288243796,-0.8726634418314365,-0.8646157647091863,6.736,3,2,5
29991,29991,0.06221990990145449,0.11762308358770297,0.026674297862670213,0.1933274701849229,7.858,4,3,2
29992,29992,0.6950721387603431,0.5821021918088181,0.6292305834577216,0.6425910356879009,8.607,3,4,4
29993,29993,1.758263883243276,1.3145500163113464,1.276753756037479,1.4106868089671853,8.933,3,5,2
29994,29994,-1.1275422803532562,-1.3472725654173539,-1.3403190664723716,-1.2704022109699402,6.043,4,4,2
29995,29995,-0.4693759623400119,-0.41831434897512304,-0.4679614589690883,-0.38636745304472586,6.863,4,4,3
29996,29996,-0.5453182298030786,-0.4808403827741188,-0.44997470417520574,-0.5602759300136207,7.032,4,2,3
29997,29997,-1.254112726125034,-1.5705798289851975,-1.5651535013958982,-1.4008335686966118,6.136,1,0,7
29998,29998,-0.697202764729212,-0.6594861936283941,-0.692795893892615,-0.661722541578809,6.765,3,6,3
29999,29999,-0.7225168538835675,-0.7220122274273907,-0.7017892712895558,-0.6472301684980681,6.746,2,6,4
30000,30000,0.3913030689080766,0.323065766070119,0.3684226389464307,0.49766730488048855,7.969,1,4,3
30001,30001,-1.0769141020445452,-1.1328975923922235,-1.1964250281213145,-1.183447972485493,6.659,2,1,5
30002,30002,-0.8490872996553454,-0.7845382612263873,-0.7737362904650844,-0.9370776301128921,6.633,1,1,2
30003,30003,-0.7225168538835675,-0.6594861936283941,-0.6208488747170864,-0.6182454223365856,6.835,2,3,2
30004,30004,-0.6212604972661453,-0.5612309976585433,-0.6118554973201455,-0.4588293184484317,7.472,4,0,5
30005,30005,0.644443960451632,0.5999667728942459,0.5482901868852521,0.5411444241227126,8.536,3,0,2
30006,30006,0.06221990990145449,0.14441995521584367,0.1705683362137274,0.178835097104182,7.849,2,1,3
30007,30007,-1.0769141020445452,-1.1864913356485058,-1.2234051603121379,-1.183447972485493,6.88,3,0,6
30008,30008,0.6950721387603431,0.5106438674671079,0.5842636964730165,0.62809866260716,8.35,4,4,3
30009,30009,-0.8997154779640563,-0.8917257477389516,-0.9176303288161416,-0.9950471224358571,6.848,3,3,5
30010,30010,1.2772961893105208,0.9929875567736509,1.0968862080986574,0.9904079896256899,8.637,4,4,3
30011,30011,-1.0769141020445452,-1.2222204978193607,-1.205418405518256,-1.1979403455662345,6.512,2,3,5
30012,30012,-0.4693759623400119,-0.2128716664927062,-0.30608066582414933,-0.4588293184484317,7.822,3,1,7
30013,30013,3.1758528758871862,2.029133259728447,2.014210702586646,2.1642902091657295,9.63,3,6,7
30014,30014,0.6697580496059876,0.7875448742912349,0.7191643574271328,0.4107130663960411,8.619,3,3,5
30015,30015,-0.11497871417903449,2.5114769490349893,2.445892817639817,2.700508013153155,9.747,0,4,3
30016,30016,1.935462507323765,1.4574666649947667,1.5015881909610056,1.3672096897249626,9.428,3,3,5
30017,30017,1.935462507323765,1.5914510231354726,1.5645418327395926,1.3527173166442206,9.075,4,6,5
30018,30018,-0.01372235756161222,0.0818939214168479,0.017680920465729336,-0.009565752945454387,7.939,0,2,5
30019,30019,-1.0769141020445452,-1.2400850789047888,-1.2234051603121379,-1.1979403455662345,6.31,3,0,2
30020,30020,0.821642584532121,0.7428834215776654,0.8001047539996022,0.7440376472530892,8.564,2,2,3
30021,30021,0.6697580496059876,0.6535605161505281,0.7011776026332502,0.7005605280108652,8.767,2,2,5
30022,30022,0.6697580496059876,0.6892896783213832,0.5662769416791347,0.6570834087686425,8.717,3,3,5
30023,30023,1.2266680110018096,1.064445881115361,1.024939188923129,1.0049003627064321,9.058,2,4,1
30024,30024,-0.11497871417903449,-0.025293565095717296,0.008687543068788462,-0.009565752945454387,8.192,2,1,5
30025,30025,-1.1275422803532562,-1.2400850789047888,-1.2323985377090787,-1.2414174648084577,6.731,2,1,6
30026,30026,1.429180724236654,1.1627010770852126,1.0159458115261881,1.1933012127560678,8.464,3,2,3
30027,30027,-1.2794268152793895,-1.5259183762716293,-1.529179991808134,-1.574742045665506,6.001,4,2,2
30028,30028,-0.49469005149436746,-0.41831434897512304,-0.3960144397935597,-0.40085982612546744,7.564,2,0,5
30029,30029,-0.11497871417903449,-0.052090436723858796,-0.08124623090062269,-0.09651999142990116,7.704,3,0,2
30030,30030,-0.11497871417903449,1.9844718070148784,1.9242769286172356,2.1642902091657295,9.69,1,5,5
30031,30031,-1.1275422803532562,-1.311543403246499,-1.2863588020907255,-1.2559098378891993,5.976,4,6,4
30032,30032,-1.1275422803532562,-1.2668819505329303,-1.259378669899902,-1.2993869571314227,6.405,2,2,5
30033,30033,-0.24154915995081205,-0.15927792323642398,-0.09023960829756356,-0.19796660299509014,7.92,4,0,4
30034,30034,0.3913030689080766,0.5017115769243943,0.5572835642821931,0.22231221634640538,8.112,4,5,5
30035,30035,-1.0516000128901897,-1.0346423964223719,-1.0615243671671988,-1.2993869571314227,6.958,1,3,1
30036,30036,-0.11497871417903449,0.028300178160564904,-0.009299211725094089,-0.053042872187677774,7.862,3,4,7
30037,30037,-0.11497871417903449,0.09975850250227504,0.04466105265655276,-0.2269513491565726,7.733,4,3,5
30038,30038,-1.0009718345814786,-1.0435746869650864,-1.0885044993580222,-1.1254784801625286,6.809,2,2,5
30039,30039,-0.11497871417903449,-0.0788873083520003,-0.12621311788532785,-0.024058126026195302,7.899,3,1,4
30040,30040,0.1381621773645212,0.23374286064298172,0.2874822423739612,0.178835097104182,8.806,2,2,1
30041,30041,-0.08966462502467892,0.028300178160564904,0.04466105265655276,0.019418993216028083,7.965,2,5,5
30042,30042,-0.39343369487694546,-0.3021945719198443,-0.27010715623638504,-0.2414437222373135,7.489,4,1,5
30043,30043,0.08753399905581005,0.12655537413041654,0.17956171361066828,0.14985035094269952,8.187,2,0,5
30044,30044,0.644443960451632,0.5731699012661045,0.5123166772974879,0.526652051041971,8.574,3,2,2
30045,30045,2.4164302012565204,1.7522322529043208,1.690449116296768,1.787488509066457,9.543,2,4,4
30046,30046,-1.1275422803532562,-1.2222204978193607,-1.2234051603121379,-1.2559098378891993,6.639,2,4,1
30047,30047,-1.1275422803532562,-1.2936788221610709,-1.2773654246937847,-1.2848945840506818,6.351,2,2,5
30048,30048,-0.11497871417903449,-0.2128716664927062,-0.12621311788532785,0.07738848553899302,7.5,0,4,2
30049,30049,-0.9503436562727674,-1.0525069775077998,-1.0165574801824937,-0.9660623762743746,6.475,2,1,2
30050,30050,0.6697580496059876,0.6178313539796731,0.6382239608546633,0.6715757818493834,8.125,2,2,0
30051,30051,-1.0516000128901897,-1.1954236261912201,-1.1784382733274326,-1.1399708532432695,6.198,2,0,3
30052,30052,1.9607765964781205,1.3145500163113464,1.3846742848007711,1.5845952859360803,9.119,1,5,2
30053,30053,2.036718863941187,1.6271801853063277,1.591521964930416,1.4251791820479263,9.382,3,1,2
30054,30054,-1.1275422803532562,-1.2132882072766473,-1.2503852925029613,-1.3573564494543877,6.564,3,0,2
30055,30055,-0.11497871417903449,-0.08781959889471386,-0.06325947610674014,-0.024058126026195302,7.813,4,2,5
30056,30056,0.6697580496059876,0.546373029637963,0.5213100546944287,0.6570834087686425,9.284,4,1,6
30057,30057,0.644443960451632,0.4838469958389664,0.44936303551890094,0.5701291702841951,8.274,1,5,2
30058,30058,-0.4440618731856566,-0.2128716664927062,-0.25212040144250253,-0.5602759300136207,7.74,1,2,7
30059,30059,-1.1275422803532562,-1.2490173694475024,-1.3223323116784897,-1.2414174648084577,6.738,2,1,5
30060,30060,-1.0769141020445452,-1.1775590451057922,-1.1964250281213145,-1.183447972485493,6.719,2,2,5
30061,30061,-0.6212604972661453,-0.5344341260304017,-0.5758819877323812,-0.661722541578809,7.191,0,3,4
30062,30062,-0.8490872996553454,-0.9185226193670931,-0.8816568192283774,-0.7776615262247389,6.558,1,2,2
30063,30063,0.06221990990145449,0.2516074417284089,0.19754846840455084,-0.08202761834916024,7.766,3,1,3
30064,30064,-1.1275422803532562,-1.2668819505329303,-1.2503852925029613,-1.3138793302121643,6.337,4,3,4
30065,30065,-0.5453182298030786,-0.5433664165731154,-0.5668886103354404,-0.40085982612546744,7.023,1,6,5
30066,30066,-1.1781704586619672,-1.3562048559600675,-1.3493124438693125,-1.3138793302121643,6.116,2,2,2
30067,30067,-1.1275422803532562,-1.2936788221610709,-1.268372047296843,-1.2848945840506818,6.485,2,3,7
30068,30068,0.3913030689080766,0.4838469958389664,0.5303034320913704,0.23680458942714694,8.461,4,0,5
30069,30069,0.4925594255254986,0.5731699012661045,0.5482901868852521,0.5411444241227126,7.861,2,2,0
30070,30070,0.9228989411495433,0.7875448742912349,0.8360782635873666,0.8164995126567951,8.324,3,5,3
30071,30071,-0.8997154779640563,-0.9899809437088033,-0.953603838403906,-0.8356310185477038,6.599,1,3,5
30072,30072,-0.49469005149436746,-0.35578831517612647,-0.3960144397935597,-0.4878140646099142,7.35,3,3,5
30073,30073,1.024155297766965,0.8947323608038,0.86305839577819,0.961423243464208,8.377,3,5,3
30074,30074,-0.08966462502467892,0.019367887617851336,0.06264780745043451,-0.03855049910693686,7.819,2,2,2
30075,30075,1.0494693869213205,0.8768677797183722,0.8450716409843074,0.9469308703834671,8.535,2,5,2
30076,30076,-1.0516000128901897,-1.106100720764082,-1.1334713863427275,-1.2124327186469754,6.659,3,0,2
30077,30077,0.11284808821016563,0.23374286064298172,0.2065418458014917,0.13535797786195797,7.805,2,3,3
30078,30078,0.6697580496059876,0.6624928066932417,0.7461444896179554,0.49766730488048855,9.207,4,2,1
30079,30079,0.7457003170690543,0.6714250972359561,0.6921842252363093,0.7150529010916074,8.39,2,4,3
30080,30080,-0.8744013888097008,-0.8738611666535245,-0.854676687037554,-0.8936005108706688,7.483,2,1,6
30081,30081,-0.8744013888097008,-0.7577413895982458,-0.7107826486864968,-0.9515700031936337,6.415,4,1,3
30082,30082,-0.8744013888097008,-0.8559965855680974,-0.8906501966253182,-0.9080928839514097,7.026,2,1,4
30083,30083,-0.01372235756161222,0.019367887617851336,0.06264780745043451,0.12086560478121705,7.793,2,3,3
30084,30084,1.201353921847454,1.0197844284017923,0.970978924541482,0.9469308703834671,8.414,3,4,3
30085,30085,0.03690582074709892,0.21587827955755381,0.18855509100760995,0.07738848553899302,8.041,3,1,5
30086,30086,-0.520004140648723,-0.43617893006055014,-0.40500781719050055,-0.4733216915291733,7.405,2,3,5
30087,30087,-1.1275422803532562,-1.3026111127037854,-1.3403190664723716,-1.2704022109699402,6.515,2,4,4
30088,30088,-1.0516000128901897,-1.1418298829349371,-1.106491254151904,-1.168955599404752,6.361,3,4,4
30089,30089,0.6697580496059876,0.6624928066932417,0.6921842252363093,0.584621543364936,9.09,2,3,1
30090,30090,-0.49469005149436746,-0.38258518680426795,-0.40500781719050055,-0.4298445722869493,7.653,2,1,4
30091,30091,-0.9250295671184119,-0.9631840720806618,-0.9985707253886111,-0.9225852570321512,6.891,2,5,7
30092,30092,-1.1275422803532562,-1.311543403246499,-1.3043455568846072,-1.2848945840506818,6.068,4,3,2
30093,30093,-1.0769141020445452,-1.159694464020365,-1.1514581411366092,-1.1979403455662345,6.702,2,3,6
30094,30094,-0.9250295671184119,-0.9274549099098067,-0.9895773479916702,-0.9370776301128921,6.876,2,2,5
30095,30095,1.935462507323765,1.4663989555374803,1.438634549182418,1.5121334205323744,9.32,2,4,2
30096,30096,0.9228989411495433,0.8143417459193756,0.7191643574271328,0.9034537511412432,8.512,4,4,3
30097,30097,-1.026285923735834,-1.0346423964223719,-1.0795111219610807,-1.183447972485493,6.589,3,2,2
30098,30098,-0.11497871417903449,1.9666072259294505,2.0501842121744103,2.0628435976005406,9.4,4,6,2
30099,30099,0.8975848519951877,0.9036646513465136,0.9350054149537178,0.7295452741723483,9.278,4,2,6
30100,30100,1.024155297766965,0.9751229756882237,0.9439987923506594,0.7440376472530892,8.226,3,4,3
30101,30101,1.1000975652300318,0.9840552662309373,0.8720517731751308,0.9469308703834671,8.345,3,0,3
30102,30102,-0.8744013888097008,-0.8827934571962381,-0.9086369514192008,-0.8646157647091863,7.026,2,3,4
30103,30103,-1.2034845478163227,-1.4097985992163498,-1.3942793308540185,-1.3573564494543877,6.441,2,3,6
30104,30104,-1.0769141020445452,-1.1954236261912201,-1.2323985377090787,-1.168955599404752,6.51,2,3,5
30105,30105,-0.08966462502467892,0.0015033065324242011,0.04466105265655276,0.00492662013528717,7.834,2,5,4
30106,30106,0.6697580496059876,0.6714250972359561,0.6112438286638399,0.6860681549301243,9.018,2,3,7
30107,30107,-0.03903644671596779,0.04616475924599284,0.07164118484737539,0.04840373937751055,8.036,2,3,2
30108,30108,-0.7731450321922786,-0.7488090990555322,-0.7287694034803792,-0.7341844069825155,6.693,2,5,4
30109,30109,1.2266680110018096,0.9661906851455094,0.9439987923506594,1.0049003627064321,8.83,3,0,3
30110,30110,-0.4693759623400119,-0.27539770029170274,-0.3600409302057954,-0.41535219920620836,7.568,3,2,5
30111,30111,0.08753399905581005,0.13548766467313011,0.1705683362137274,0.13535797786195797,7.956,2,5,4
30112,30112,3.1758528758871862,2.127388455698298,2.077164344365233,2.106320716842765,9.782,3,5,5
30113,30113,1.9607765964781205,1.5735864420500456,1.5105815683579467,1.4251791820479263,9.324,2,4,5
30114,30114,-0.8237732105009897,-0.8202674233972423,-0.8007164226559079,-0.7921538993054799,7.032,2,0,7
30115,30115,2.4164302012565204,1.6450447663917556,1.7354160032814732,1.7440113898242342,9.418,4,5,4
30116,30116,-1.152856369507612,-1.3026111127037854,-1.2863588020907255,-1.2848945840506818,6.617,2,2,1
30117,30117,1.2266680110018096,1.0823104622007889,1.1238663402894808,0.9904079896256899,8.962,2,4,4
30118,30118,0.6697580496059876,0.6446282256078146,0.7011776026332502,0.5991139164456775,8.473,3,3,2
30119,30119,-0.11497871417903449,-0.06995501780928592,-0.02728596651897584,0.00492662013528717,8.004,2,2,4
30120,30120,-0.975657745427123,-0.9989132342515169,-1.0345442349763754,-1.0675089878395636,6.837,2,2,5
30121,30121,-0.8744013888097008,-0.8917257477389516,-0.8816568192283774,-0.8646157647091863,6.791,2,2,4
30122,30122,1.935462507323765,1.4574666649947667,1.492594813564064,1.4831486743708913,9.069,2,6,4
30123,30123,1.935462507323765,1.341346887939488,1.4116544169915946,1.4251791820479263,9.064,4,5,2
30124,30124,-0.6212604972661453,-0.552298707115829,-0.5758819877323812,-0.5167988107713967,7.76,2,1,7
30125,30125,-1.254112726125034,-1.4901892141007742,-1.4842131048234288,-1.487787807181059,6.282,2,2,5
30126,30126,0.7457003170690543,0.635695935065101,0.6741974704424276,0.7585300203338301,8.426,4,4,2
30127,30127,0.9988412086126094,0.9393938135173687,0.9889656793353646,0.8309918857375372,8.676,2,4,2
30128,30128,-1.1022281911989007,-1.2311527883620752,-1.1874316507243734,-1.1544632263240104,6.532,2,4,6
30129,30129,1.1760398326930983,0.9929875567736509,1.0159458115261881,1.0049003627064321,9.26,2,2,4
30130,30130,0.6697580496059876,0.5553053201806766,0.6292305834577216,0.7005605280108652,8.612,4,1,2
30131,30131,-0.8490872996553454,-0.8917257477389516,-0.8726634418314365,-0.8066462723862213,6.658,4,0,5
30132,30132,-0.5959464081117898,-0.5433664165731154,-0.6118554973201455,-0.38636745304472586,7.393,1,1,2
30133,30133,2.0114047747868318,1.475331246080194,1.5285683231518283,1.5266257936131153,9.052,4,5,5
30134,30134,1.0494693869213205,0.8679354891756585,0.9439987923506594,0.9034537511412432,9.253,2,2,7
30135,30135,-1.1275422803532562,-1.2847465316183573,-1.259378669899902,-1.2414174648084577,6.213,2,1,2
30136,30136,1.1254116543843873,1.046581300029934,0.9799723019384238,0.8454842588182782,8.411,3,5,3
30137,30137,1.201353921847454,0.9929875567736509,1.0159458115261881,0.9469308703834671,9.082,4,3,4
30138,30138,-0.11497871417903449,2.2613728138390043,2.2300517601132324,2.0483512245198,9.433,3,6,2
30139,30139,0.3913030689080766,0.33199805661283255,0.3864093937403132,0.38172832023455866,8.332,4,4,5
30140,30140,-1.1275422803532562,-1.2490173694475024,-1.2503852925029613,-1.2704022109699402,6.565,2,0,5
30141,30141,-1.254112726125034,-1.5169860857289148,-1.5021998596173114,-1.5457572995040234,6.279,4,1,7
30142,30142,-0.6212604972661453,-0.7398768085128178,-0.7017892712895558,-0.5167988107713967,6.895,1,5,5
30143,30143,-0.5453182298030786,-0.4808403827741188,-0.40500781719050055,-0.5167988107713967,7.739,4,1,7
30144,30144,2.0114047747868318,1.6003833136781862,1.5825285875334751,1.4541639282094094,9.795,2,2,4
30145,30145,1.1507257435387428,0.9215292324319407,0.8990319053659542,1.0049003627064321,8.781,2,4,2
30146,30146,-1.0009718345814786,-1.0793038491359412,-1.0795111219610807,-1.053016614758822,6.642,2,1,5
30147,30147,-0.49469005149436746,-0.36472060571884,-0.30608066582414933,-0.5023064376906557,7.746,4,1,7
30148,30148,-0.11497871417903449,0.0015033065324242011,0.04466105265655276,-0.11101236451064271,7.86,1,2,5
30149,30149,-0.975657745427123,-0.9810486531660897,-0.9715905931977877,-1.038524241678081,6.604,2,1,5
30150,30150,-0.14029280333339006,0.0015033065324242011,-0.02728596651897584,-0.053042872187677774,7.574,3,2,2
30151,30151,1.024155297766965,0.8679354891756585,0.7731246218087788,0.932438497302725,8.509,3,4,3
30152,30152,-1.1022281911989007,-1.1418298829349371,-1.106491254151904,-1.3573564494543877,6.895,4,1,1
30153,30153,-0.6465745864205009,-0.5433664165731154,-0.6208488747170864,-0.6472301684980681,6.888,3,2,3
